sessionId,timestamp,itemId,category
70957,2014-04-04T23:59:28.750Z,214829437,0
70957,2014-04-05T00:00:02.244Z,214829437,0
70957,2014-04-05T00:00:33.041Z,214677422,0
70957,2014-04-05T00:00:39.514Z,214677422,0
70957,2014-04-05T00:01:38.975Z,214837130,0
70957,2014-04-05T00:01:55.333Z,214837130,0
70957,2014-04-05T00:02:40.268Z,214697293,0
70957,2014-04-05T00:03:00.165Z,214697293,0
70957,2014-04-05T00:03:24.472Z,214697293,0
70957,2014-04-05T00:03:55.961Z,214694306,0
70957,2014-04-05T00:04:35.855Z,214694645,0
70957,2014-04-05T00:05:04.725Z,214697829,0
70957,2014-04-05T00:05:11.267Z,214697829,0
70957,2014-04-05T00:05:37.383Z,214832715,0
70957,2014-04-05T00:05:47.628Z,214832715,0
70957,2014-04-05T00:06:57.372Z,214646591,0
70957,2014-04-05T00:07:09.619Z,214646589,0
70957,2014-04-05T00:07:14.716Z,214646589,0
70957,2014-04-05T00:07:56.467Z,214537151,0
70957,2014-04-05T00:08:08.348Z,214537181,0
70957,2014-04-05T00:08:12.091Z,214537181,0
70957,2014-04-05T00:08:52.407Z,214697625,0
70957,2014-04-05T00:09:06.667Z,214697625,0
70957,2014-04-05T00:10:02.699Z,214709220,0
70957,2014-04-05T00:10:15.229Z,214709220,0
70957,2014-04-05T00:10:28.578Z,214709214,0
70957,2014-04-05T00:10:32.582Z,214709214,0
70957,2014-04-05T00:11:10.822Z,214692830,0
70957,2014-04-05T00:11:26.866Z,214692830,0
70957,2014-04-05T00:12:35.323Z,214641905,0
70957,2014-04-05T00:12:42.692Z,214641905,0
70957,2014-04-05T00:13:16.781Z,214838070,0
70957,2014-04-05T00:13:25.806Z,214838070,0
70957,2014-04-05T00:13:57.850Z,214696455,0
70957,2014-04-05T00:14:22.705Z,214695410,0
70957,2014-04-05T00:15:23.298Z,214694985,0
70957,2014-04-05T00:17:02.643Z,214678845,0
70957,2014-04-05T00:18:20.849Z,214678845,0
70957,2014-04-05T00:18:36.742Z,214695099,0
70957,2014-04-05T00:19:23.008Z,214695099,0
70957,2014-04-05T00:20:28.849Z,214713075,0
70957,2014-04-05T00:20:47.069Z,214713075,0
70957,2014-04-05T00:21:11.444Z,214713041,0
70957,2014-04-05T00:21:38.291Z,214712972,0
70957,2014-04-05T00:21:43.508Z,214712972,0
70957,2014-04-05T00:22:21.833Z,214581898,0
70957,2014-04-05T00:22:28.339Z,214581898,0
70957,2014-04-05T00:23:37.092Z,214706458,0
70957,2014-04-05T00:24:01.043Z,214682289,0
70957,2014-04-05T00:24:07.947Z,214682289,0
70957,2014-04-05T00:24:39.469Z,214709546,0
70957,2014-04-05T00:24:46.082Z,214709546,0
70957,2014-04-05T00:25:24.505Z,214661940,0
70957,2014-04-05T00:25:29.641Z,214661940,0
70957,2014-04-05T00:26:13.565Z,214651687,0
70957,2014-04-05T00:26:18.587Z,214651687,0
70957,2014-04-05T00:27:35.984Z,214746437,0
70957,2014-04-05T00:27:41.260Z,214746437,0
70957,2014-04-05T00:28:16.597Z,214709098,0
70957,2014-04-05T00:28:22.488Z,214709098,0
70957,2014-04-05T00:28:34.268Z,214705661,0
70957,2014-04-05T00:28:39.393Z,214705661,0
70957,2014-04-05T00:29:58.364Z,214655203,0
70957,2014-04-05T00:30:03.567Z,214655203,0
70957,2014-04-05T00:30:19.235Z,214698806,0
70957,2014-04-05T00:30:33.339Z,214698806,0
70957,2014-04-05T00:31:21.707Z,214678524,0
70957,2014-04-05T00:31:39.230Z,214678524,0
70957,2014-04-05T00:32:03.813Z,214831985,0
70957,2014-04-05T00:32:10.944Z,214831985,0
70957,2014-04-05T00:32:45.104Z,214512654,0
70957,2014-04-05T00:32:53.768Z,214512654,0
70957,2014-04-05T00:33:00.639Z,214512652,0
70957,2014-04-05T00:33:05.688Z,214512652,0
70957,2014-04-05T00:33:47.243Z,214611339,0
70957,2014-04-05T00:44:56.718Z,214753648,0
70957,2014-04-05T00:45:22.406Z,214753648,0
70957,2014-04-05T00:46:20.957Z,214698650,0
70957,2014-04-05T00:46:33.697Z,214698650,0
70957,2014-04-05T00:46:46.419Z,214564805,0
70957,2014-04-05T00:46:52.390Z,214564805,0
70957,2014-04-05T00:47:06.813Z,214698804,0
70957,2014-04-05T00:47:24.024Z,214698804,0
70957,2014-04-05T00:47:50.829Z,214692718,0
70957,2014-04-05T00:47:57.888Z,214692718,0
70957,2014-04-05T00:48:22.718Z,214698628,0
70957,2014-04-05T00:48:32.213Z,214692697,0
70957,2014-04-05T00:48:39.180Z,214692697,0
70957,2014-04-05T00:49:15.027Z,214513355,0
70957,2014-04-05T00:49:21.627Z,214513355,0
70957,2014-04-05T00:49:37.487Z,214513350,0
70957,2014-04-05T00:49:43.358Z,214513350,0
70957,2014-04-05T00:50:26.024Z,214513295,0
70957,2014-04-05T00:50:31.917Z,214513295,0
70957,2014-04-05T00:50:49.622Z,214697591,0
70957,2014-04-05T00:51:01.763Z,214697591,0
70957,2014-04-05T00:51:32.061Z,214509300,0
70957,2014-04-05T00:51:39.119Z,214509300,0
70957,2014-04-05T00:51:52.879Z,214709023,0
70957,2014-04-05T00:51:59.219Z,214709023,0
70957,2014-04-05T00:52:35.334Z,214709081,0
70957,2014-04-05T00:52:42.093Z,214709081,0
70957,2014-04-05T00:52:49.823Z,214709021,0
70957,2014-04-05T00:52:56.648Z,214709021,0
70957,2014-04-05T00:53:48.680Z,214697272,0
70957,2014-04-05T00:54:16.076Z,214834982,0
70957,2014-04-05T00:54:23.139Z,214834982,0
70957,2014-04-05T00:54:41.636Z,214697925,0
70957,2014-04-05T00:54:53.726Z,214697925,0
70957,2014-04-05T00:55:24.205Z,214672940,0
70957,2014-04-05T00:55:52.574Z,214674658,0
70957,2014-04-05T00:56:01.750Z,214674658,0
70957,2014-04-05T00:56:27.699Z,214709175,0
70957,2014-04-05T00:56:34.535Z,214709175,0
70957,2014-04-05T00:57:14.129Z,214602763,0
70957,2014-04-05T00:57:20.712Z,214602763,0
70957,2014-04-05T00:57:38.991Z,214646726,0
70957,2014-04-05T00:57:48.549Z,214646726,0
70957,2014-04-05T00:58:01.495Z,214697210,0
70957,2014-04-05T00:58:08.198Z,214697210,0
70957,2014-04-05T00:58:32.117Z,214537040,0
70957,2014-04-05T00:59:09.174Z,214717089,0
70957,2014-04-05T00:59:16.649Z,214717089,0
70957,2014-04-05T00:59:37.083Z,214709143,0
70957,2014-04-05T00:59:56.548Z,214834976,0
70957,2014-04-05T01:00:07.252Z,214834976,0
70957,2014-04-05T01:00:43.177Z,214697685,0
70957,2014-04-05T01:01:13.489Z,214680350,0
70957,2014-04-05T01:01:21.194Z,214680350,0
70957,2014-04-05T01:01:31.532Z,214697921,0
70957,2014-04-05T01:01:40.398Z,214697921,0
70957,2014-04-05T01:02:33.648Z,214531145,0
70957,2014-04-05T01:02:40.946Z,214531145,0
70957,2014-04-05T01:03:03.542Z,214697295,0
70957,2014-04-05T01:03:14.057Z,214697295,0
70957,2014-04-05T01:04:37.656Z,214511111,0
70957,2014-04-05T01:04:59.730Z,214511111,0
70957,2014-04-05T01:05:46.559Z,214838563,0
70957,2014-04-05T01:05:57.741Z,214838563,0
70957,2014-04-05T01:06:39.491Z,214832649,0
70957,2014-04-05T01:06:47.199Z,214832649,0
70957,2014-04-05T01:07:10.307Z,214838533,0
70957,2014-04-05T01:07:18.559Z,214838533,0
70957,2014-04-05T01:07:41.278Z,214710971,0
70957,2014-04-05T01:07:50.300Z,214710971,0
70957,2014-04-05T01:08:48.859Z,214838769,0
70957,2014-04-05T01:08:57.370Z,214838769,0
70957,2014-04-05T01:09:35.907Z,214559490,0
70957,2014-04-05T01:10:35.661Z,214834957,0
70957,2014-04-05T01:11:13.017Z,214834944,0
70957,2014-04-05T01:11:20.829Z,214834944,0
70957,2014-04-05T01:11:51.737Z,214557257,0
70957,2014-04-05T01:12:12.859Z,214838518,0
70957,2014-04-05T01:12:48.227Z,214838516,0
70957,2014-04-05T01:12:56.542Z,214838516,0
70957,2014-04-05T01:14:21.234Z,214836765,0
70957,2014-04-05T01:14:29.518Z,214836765,0
70957,2014-04-05T01:25:03.375Z,214652428,0
129911,2014-04-06T21:26:14.643Z,214700990,0
129911,2014-04-06T21:26:27.102Z,214574777,0
129911,2014-04-06T21:27:04.291Z,214574777,0
129911,2014-04-06T21:27:58.847Z,214574777,0
129911,2014-04-06T21:28:05.741Z,214574777,0
129911,2014-04-06T21:28:23.528Z,214645618,0
129911,2014-04-06T21:28:31.861Z,214645618,0
129911,2014-04-06T21:29:06.661Z,214702933,0
129911,2014-04-06T21:29:13.973Z,214702933,0
129911,2014-04-06T21:29:50.227Z,214540601,0
129911,2014-04-06T21:29:59.379Z,214540601,0
129911,2014-04-06T21:30:41.815Z,214546022,0
129911,2014-04-06T21:30:50.065Z,214546022,0
129911,2014-04-06T21:32:14.426Z,214586692,0
129911,2014-04-06T21:32:29.320Z,214586692,0
129911,2014-04-06T21:36:01.768Z,214582387,0
129911,2014-04-06T21:36:43.916Z,214836748,0
129911,2014-04-06T21:38:01.541Z,214836722,0
129911,2014-04-06T21:38:26.692Z,214537532,0
129911,2014-04-06T21:39:03.656Z,214836748,0
129911,2014-04-06T21:39:24.191Z,214836718,0
129911,2014-04-06T21:39:49.996Z,214537537,0
129911,2014-04-06T21:40:25.978Z,214537532,0
129911,2014-04-06T21:40:39.187Z,214537537,0
129911,2014-04-06T21:40:54.951Z,214537532,0
129911,2014-04-06T21:41:14.751Z,214537537,0
129911,2014-04-06T21:41:30.515Z,214537532,0
129911,2014-04-06T21:42:11.642Z,214537535,0
129911,2014-04-06T21:42:36.696Z,214537532,0
129911,2014-04-06T21:42:49.916Z,214537532,0
129911,2014-04-06T21:43:30.369Z,214696082,0
129911,2014-04-06T21:44:21.441Z,214696080,0
129911,2014-04-06T21:44:47.784Z,214696085,0
129911,2014-04-06T21:45:06.766Z,214696082,0
129911,2014-04-06T21:46:12.381Z,214696080,0
129911,2014-04-06T21:46:29.784Z,214696085,0
129911,2014-04-06T21:47:25.839Z,214696091,0
129911,2014-04-06T21:48:18.361Z,214696082,0
129911,2014-04-06T21:48:53.479Z,214697962,0
129911,2014-04-06T21:49:03.391Z,214696091,0
129911,2014-04-06T21:49:16.756Z,214696089,0
129911,2014-04-06T21:49:33.143Z,214696082,0
129911,2014-04-06T21:54:13.675Z,214606762,0
129911,2014-04-06T21:55:14.544Z,214531151,0
129911,2014-04-06T21:57:22.727Z,214668193,0
129911,2014-04-06T21:58:30.395Z,214587399,0
129911,2014-04-06T21:58:59.686Z,214586690,0
129911,2014-04-06T21:59:11.560Z,214586690,0
129911,2014-04-06T22:00:24.231Z,214774667,0
129911,2014-04-06T22:00:36.834Z,214774667,0
129911,2014-04-06T22:02:06.980Z,214550627,0
129911,2014-04-06T22:03:25.447Z,214645179,0
129911,2014-04-06T22:04:50.179Z,214645241,0
129911,2014-04-06T22:08:24.635Z,214714880,0
129911,2014-04-06T22:08:57.174Z,214545939,0
129911,2014-04-06T22:09:08.974Z,214702826,0
129911,2014-04-06T22:09:34.519Z,214714880,0
129911,2014-04-06T22:10:45.664Z,214714880,0
129911,2014-04-06T22:13:04.192Z,214702828,0
129911,2014-04-06T22:23:26.435Z,214836748,0
129911,2014-04-06T22:41:11.732Z,214836748,0
129911,2014-04-06T22:42:23.032Z,214774682,0
129911,2014-04-06T22:43:03.373Z,214700876,0
129911,2014-04-06T22:44:15.873Z,214645003,0
129911,2014-04-06T22:44:34.502Z,214645003,0
129911,2014-04-06T22:45:20.611Z,214645003,0
129911,2014-04-06T22:47:07.439Z,214702751,0
129911,2014-04-06T22:47:43.787Z,214712285,0
129911,2014-04-06T22:48:13.366Z,214601422,0
129911,2014-04-06T22:49:30.605Z,214545834,0
129911,2014-04-06T22:49:52.044Z,214702751,0
129911,2014-04-06T22:50:11.094Z,214545834,0
129911,2014-04-06T22:52:46.767Z,214702751,0
129911,2014-04-06T22:53:45.888Z,214601422,0
129911,2014-04-06T22:55:42.463Z,214578823,0
129911,2014-04-06T22:57:32.787Z,214820362,0
129911,2014-04-06T22:58:13.673Z,214839984,0
129911,2014-04-06T22:58:20.455Z,214839984,0
129911,2014-04-06T22:59:18.637Z,214774665,0
129911,2014-04-06T22:59:28.915Z,214774665,0
129911,2014-04-06T23:00:09.555Z,214678010,0
129911,2014-04-06T23:01:04.521Z,214540597,0
129911,2014-04-06T23:02:26.508Z,214595137,0
129911,2014-04-06T23:03:30.612Z,214827020,0
129911,2014-04-06T23:03:43.847Z,214827020,0
129911,2014-04-06T23:04:04.900Z,214821272,0
129911,2014-04-06T23:04:39.244Z,214821272,0
129911,2014-04-06T23:10:43.482Z,214700876,0
129911,2014-04-06T23:11:30.193Z,214545834,0
129911,2014-04-06T23:11:41.476Z,214702751,0
129911,2014-04-06T23:15:01.045Z,214545834,0
129911,2014-04-06T23:15:36.978Z,214645003,0
129911,2014-04-06T23:24:15.351Z,214537532,0
129911,2014-04-06T23:26:04.416Z,214645003,0
129911,2014-04-06T23:33:16.619Z,214556728,0
129911,2014-04-06T23:34:06.495Z,214540597,0
129911,2014-04-06T23:34:20.433Z,214540597,0
129911,2014-04-06T23:40:58.575Z,214508557,0
129911,2014-04-06T23:42:31.641Z,214700876,0
129911,2014-04-06T23:46:38.717Z,214702751,0
129911,2014-04-06T23:49:17.642Z,214601422,0
129911,2014-04-06T23:50:04.684Z,214827020,0
129911,2014-04-06T23:50:45.254Z,214645003,0
129911,2014-04-06T23:51:05.495Z,214645003,0
129911,2014-04-06T23:53:00.212Z,214840685,0
129911,2014-04-06T23:53:12.781Z,214538439,0
129911,2014-04-07T00:45:45.522Z,214574777,0
129911,2014-04-07T00:46:03.437Z,214645618,0
129911,2014-04-07T00:46:39.351Z,214540601,0
129911,2014-04-07T00:48:14.173Z,214546022,0
129911,2014-04-07T01:31:44.648Z,214827022,0
129911,2014-04-07T01:32:41.437Z,214827022,0
148574,2014-04-07T05:33:40.927Z,214839791,0
148574,2014-04-07T05:34:58.676Z,214839791,0
148574,2014-04-07T05:35:05.850Z,214705155,0
148574,2014-04-07T05:35:47.403Z,214711153,0
148574,2014-04-07T05:35:51.380Z,214705155,0
148574,2014-04-07T05:35:57.406Z,214658848,0
148574,2014-04-07T05:36:36.570Z,214658848,0
148574,2014-04-07T05:36:43.859Z,214676113,0
148574,2014-04-07T05:36:50.504Z,214658848,0
148574,2014-04-07T05:36:56.055Z,214658844,0
148574,2014-04-07T05:37:50.931Z,214658844,0
148574,2014-04-07T05:38:00.884Z,214551371,0
148574,2014-04-07T05:38:22.735Z,214551384,0
148574,2014-04-07T05:38:38.310Z,214658844,0
148574,2014-04-07T05:38:44.618Z,214561687,0
148574,2014-04-07T05:38:53.454Z,214658844,0
148574,2014-04-07T05:39:30.706Z,214658844,0
148574,2014-04-07T05:39:41.770Z,214658848,0
148574,2014-04-07T05:39:55.438Z,214676113,0
148574,2014-04-07T05:40:01.208Z,214705155,0
148574,2014-04-07T05:40:14.211Z,214705155,0
148574,2014-04-07T05:40:18.911Z,214839791,0
148574,2014-04-07T06:01:11.379Z,214668622,0
148574,2014-04-07T06:03:40.767Z,214668622,0
148574,2014-04-07T06:03:44.911Z,214595017,0
148574,2014-04-07T06:04:18.239Z,214595021,0
148574,2014-04-07T06:06:01.377Z,214595021,0
148574,2014-04-07T06:06:29.425Z,214595017,0
148574,2014-04-07T06:06:51.802Z,214668622,0
148574,2014-04-07T06:07:08.932Z,214668622,0
148574,2014-04-07T06:07:16.039Z,214602377,0
148574,2014-04-07T06:07:26.509Z,214676105,0
148574,2014-04-07T06:07:32.749Z,214639237,0
148574,2014-04-07T06:07:41.068Z,214639235,0
148574,2014-04-07T06:07:49.923Z,214639207,0
148574,2014-04-07T06:07:56.861Z,214636316,0
148574,2014-04-07T06:09:10.552Z,214658848,0
148574,2014-04-07T06:10:16.851Z,214658844,0
148574,2014-04-07T06:10:27.085Z,214639202,0
148574,2014-04-07T06:10:41.740Z,214639200,0
148574,2014-04-07T06:10:45.094Z,214639198,0
148574,2014-04-07T06:10:49.784Z,214639196,0
148574,2014-04-07T06:11:44.564Z,214639196,0
148574,2014-04-07T06:11:52.556Z,214636307,0
148574,2014-04-07T06:11:59.121Z,214588172,0
148574,2014-04-07T06:12:04.790Z,214594732,0
148574,2014-04-07T06:12:07.450Z,214594734,0
148574,2014-04-07T06:12:11.498Z,214594736,0
148574,2014-04-07T06:12:15.869Z,214594738,0
148574,2014-04-07T06:12:20.471Z,214594740,0
148574,2014-04-07T06:12:24.977Z,214594742,0
148574,2014-04-07T06:12:29.577Z,214594760,0
148574,2014-04-07T06:12:32.959Z,214594762,0
148574,2014-04-07T06:12:36.628Z,214594764,0
148574,2014-04-07T06:12:40.582Z,214594766,0
148574,2014-04-07T06:12:44.327Z,214595038,0
148574,2014-04-07T06:12:48.141Z,214595017,0
148574,2014-04-07T06:12:52.952Z,214595021,0
148574,2014-04-07T06:13:02.472Z,214595030,0
148574,2014-04-07T06:13:08.444Z,214595034,0
148574,2014-04-07T06:13:15.130Z,214600610,0
148574,2014-04-07T06:13:20.184Z,214600612,0
148574,2014-04-07T06:14:15.513Z,214600614,0
148574,2014-04-07T06:14:19.467Z,214600616,0
148574,2014-04-07T06:14:24.107Z,214600637,0
148574,2014-04-07T06:14:29.042Z,214561719,0
148574,2014-04-07T06:14:39.028Z,214561687,0
148574,2014-04-07T06:15:04.390Z,214551313,0
148574,2014-04-07T06:15:08.559Z,214551369,0
148574,2014-04-07T06:15:11.723Z,214551412,0
148574,2014-04-07T06:15:18.855Z,214551388,0
148574,2014-04-07T06:15:23.009Z,214666370,0
148574,2014-04-07T06:15:25.907Z,214551371,0
148574,2014-04-07T06:15:30.401Z,214666370,0
148574,2014-04-07T06:15:33.868Z,214551388,0
148574,2014-04-07T06:15:51.684Z,214551386,0
148574,2014-04-07T06:16:13.459Z,214551369,0
148574,2014-04-07T06:16:16.311Z,214551313,0
148574,2014-04-07T06:16:24.039Z,214551369,0
148574,2014-04-07T06:16:29.413Z,214551412,0
148574,2014-04-07T06:16:32.246Z,214507447,0
148574,2014-04-07T06:16:34.914Z,214551388,0
148574,2014-04-07T06:16:37.810Z,214666370,0
148574,2014-04-07T06:16:41.004Z,214551371,0
148574,2014-04-07T06:16:46.467Z,214551386,0
148574,2014-04-07T06:16:49.701Z,214551315,0
148574,2014-04-07T06:17:02.805Z,214508244,0
148574,2014-04-07T06:17:08.679Z,214582770,0
148574,2014-04-07T06:17:11.422Z,214839791,0
148574,2014-04-07T06:17:15.773Z,214839718,0
148574,2014-04-07T06:17:19.853Z,214839322,0
148574,2014-04-07T06:17:25.540Z,214712855,0
148574,2014-04-07T06:17:27.991Z,214712846,0
148574,2014-04-07T06:17:34.232Z,214712825,0
148574,2014-04-07T06:17:44.084Z,214699050,0
148574,2014-04-07T06:17:48.752Z,214821311,0
148574,2014-04-07T06:17:51.148Z,214711153,0
148574,2014-04-07T06:18:03.497Z,214705207,0
148574,2014-04-07T06:18:09.680Z,214705155,0
148574,2014-04-07T06:18:15.065Z,214702929,0
148574,2014-04-07T06:18:21.615Z,214698504,0
148574,2014-04-07T06:18:27.045Z,214698489,0
148574,2014-04-07T06:18:30.136Z,214698485,0
148574,2014-04-07T06:18:40.659Z,214692823,0
148574,2014-04-07T06:18:49.330Z,214692821,0
148574,2014-04-07T06:18:57.751Z,214551238,0
148574,2014-04-07T06:19:02.610Z,214577495,0
148574,2014-04-07T06:19:16.311Z,214602377,0
148574,2014-04-07T06:19:35.856Z,214636312,0
148574,2014-04-07T06:20:30.845Z,214595021,0
148574,2014-04-07T06:21:50.694Z,214639196,0
148574,2014-04-07T06:22:55.593Z,214668622,0
148574,2014-04-07T06:23:53.008Z,214705155,0
148574,2014-04-07T06:25:26.294Z,214658848,0
148574,2014-04-07T06:26:37.560Z,214639196,0
148574,2014-04-07T06:26:54.724Z,214658844,0
148574,2014-04-07T06:28:02.653Z,214658844,0
